Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Earring design (product.metafields.shopify.earring-design),Fabric (product.metafields.shopify.fabric),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Neckline (product.metafields.shopify.neckline),Ring design (product.metafields.shopify.ring-design),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / Australia,Price / Australia,Compare At Price / Australia,Included / Canada,Price / Canada,Compare At Price / Canada,Included / Europe,Price / Europe,Compare At Price / Europe,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Included / New Zealand,Price / New Zealand,Compare At Price / New Zealand,Included / Russia,Price / Russia,Compare At Price / Russia,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / UAE,Price / UAE,Compare At Price / UAE,Included / US Outlying Islands,Price / US Outlying Islands,Compare At Price / US Outlying Islands,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-722170.jpg?v=1726190009,2,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-479241.jpg?v=1726190009,3,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-182108.jpg?v=1744245180,4,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-904986.jpg?v=1744245122,5,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-583404.jpg?v=1744245121,6,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-221180.jpg?v=1744245121,7,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-793582.jpg?v=1744245122,8,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-605942.jpg?v=1744245122,9,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-697030.jpg?v=1744245122,10,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-115358.jpg?v=1744245123,11,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-337628.jpg?v=1744245122,12,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-282797.jpg?v=1744245123,13,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rainbow-blossom-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/rainbow-blossom-silk-scarf-317669.jpg?v=1744245121,14,Rainbow Blossom Silk Scarf - ScarvesMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,Geometric Monochrome Silk Scarf,"<p>A sophisticated silk scarf featuring a bold black and white geometric pattern. Lightweight and fluid, it adds a modern, polished accent to both everyday and elevated styling.</p>
<ul></ul>
<!---->",MONOCHROME SILK SCARF,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,Scarf,Silk Scarf,true,Title,Default Title,,,,,,,,MK-MON-171-DEF-SCA-24,0.0,shopify,8,deny,manual,159.00,,true,true,,,,,'7458681242395,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-811530.jpg?v=1726190011,1,Monochrome Silk Scarf - ScarfMAZONKIKI,false,,,177,,adult,,,,,,,,,,,adults,,,,,,,silk,,,,,,,,,female,,,,,,,g,,17.75,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-390956.jpg?v=1726190011,2,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-843114.jpg?v=1726190011,3,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-352638.jpg?v=1744245121,4,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-683267.jpg?v=1744245181,5,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-735594.jpg?v=1744245121,6,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-838247.jpg?v=1744245120,7,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-122325.jpg?v=1744245181,8,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-401169.jpg?v=1744245120,9,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-802274.jpg?v=1744245121,10,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-391018.jpg?v=1744245121,11,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-459401.jpg?v=1744245120,12,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-743117.jpg?v=1744245120,13,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-549250.jpg?v=1744245121,14,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monochrome-silk-scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/monochrome-silk-scarf-487815.jpg?v=1744245120,15,Monochrome Silk Scarf - ScarfMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sahara-weave-kimono-lounge-set,Kimono Lounge Set,"<p data-start=""284"" data-end=""560"">Inspired by the warmth and ornamental richness of desert landscapes, <strong data-start=""353"" data-end=""369"">Sahara Weave</strong> blends intricate paisley patterning with fluid contemporary tailoring. The warm brown base is layered with delicate motifs, creating depth and visual texture that moves softly with the body.</p>
<p data-start=""562"" data-end=""741"">Balanced by a striking violet belt, the silhouette feels both relaxed and sculptural — a lounge set designed for women who appreciate expressive patterns with effortless elegance.</p>
<!---->",SAHARA WEAVE,Apparel & Accessories > Clothing > Outfit Sets,lounge set,"kimono, LEASURE, LOUNGE, lounge set, lounge wear",true,Size,M,,,,,,,,MK-BRO-122-MED-LOU-24,0.0,shopify,5,deny,manual,279.00,0.00,true,true,,,,,'6249938415225,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/browny-chic-set-434319.jpg?v=1771384579,1,Browny Chic Set - lounge setMAZONKIKI,false,,,5713,,adult,,,,,,,,,,,adults,,,brown,,,,viscose; silk,,,,,,,,,female,,,,,,,g,,0.00,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
sahara-weave-kimono-lounge-set,,,,,,,,,S,,,,,,,,MK-BRO-123-SMA-LOU-24,0.0,shopify,0,deny,manual,279.00,0.00,true,true,,,,,'6248087069730,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/browny-chic-set-792414.jpg?v=1771384579,2,Browny Chic Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sahara-weave-kimono-lounge-set,,,,,,,,,L,,,,,,,,MK-BRO-124-LAR-LOU-24,0.0,shopify,0,deny,manual,279.00,,true,true,,,,,'6249565780642,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/browny-chic-set-605705.jpg?v=1771384579,3,Browny Chic Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sahara-weave-kimono-lounge-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/browny-chic-set-728000.jpg?v=1771384579,4,Browny Chic Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sahara-weave-kimono-lounge-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/browny-chic-set-480337.jpg?v=1771384579,5,Browny Chic Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sahara-weave-kimono-lounge-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/browny-chic-set-638973.jpg?v=1771384579,6,Browny Chic Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sahara-weave-kimono-lounge-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/browny-chic-set-379989.jpg?v=1771384579,7,Browny Chic Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sahara-weave-kimono-lounge-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/browny-chic-set-744500.jpg?v=1771384579,8,Browny Chic Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sahara-weave-kimono-lounge-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/browny-chic-set-741251.jpg?v=1771384579,9,Browny Chic Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sahara-weave-kimono-lounge-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/browny-chic-pantsuit-set-7808453.jpg?v=1771384579,10,Browny Chic Pantsuit Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-cream-bouquet-satin-kimono-robe,Satin Kimono Robe,"<hr data-start=""90"" data-end=""93"">
<blockquote></blockquote>
<p>A bouquet unfolding over midnight.<br data-start=""577"" data-end=""580"">Light blooms against shadow.<br data-start=""608"" data-end=""611"">This satin kimono robe moves like a brushstroke — fluid, expressive, and quietly dramatic.</p>
<!---->",ICE CREAM BOUQUET,Apparel & Accessories > Clothing > Sleepwear & Loungewear > Robes,Robe,"chic, dresses, elegance, LEASURE, LOUNGE, robe",true,Size,S,,,,,,,,MK-LAY-162-S-ROB-24,0.0,shopify,3,deny,manual,199.00,,true,true,,,,,'7458094080522,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/midnight-floral-robe-5747220.jpg?v=1771455375,1,Midnight Floral Robe - RobeMAZONKIKI,false,,,,,adult,,,,,,,,,,,adults,,,,,,,polyester,,,,,,s; m; l,,,female,,floral-dream-floral-pantsuit-set,floral-dream-floral-pantsuit-set,ahead,,,g,,0.00,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
ice-cream-bouquet-satin-kimono-robe,,,,,,,,,M,,,,,,,,MK-LAY-163-M-ROB-24,0.0,shopify,0,deny,manual,199.00,,true,true,,,,,'7469383301723,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/midnight-floral-robe-892482.jpg?v=1771385451,2,Midnight Floral Robe - RobeMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-cream-bouquet-satin-kimono-robe,,,,,,,,,L,,,,,,,,MK-LAY-164-L-ROB-24,0.0,shopify,4,deny,manual,199.00,,true,true,,,,,'4748002591343,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/midnight-floral-robe-126840.jpg?v=1771385451,3,Midnight Floral Robe - RobeMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-cream-bouquet-satin-kimono-robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/midnight-floral-robe-395525.jpg?v=1771385451,4,Midnight Floral Robe - RobeMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-cream-bouquet-satin-kimono-robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/midnight-floral-robe-296136.jpg?v=1771385451,5,Midnight Floral Robe - RobeMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-cream-bouquet-satin-kimono-robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/midnight-floral-robe-1954838.jpg?v=1771455374,6,Midnight Floral Robe - RobeMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-cream-bouquet-satin-kimono-robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/midnight-floral-robe-8769481.jpg?v=1771455375,7,Midnight Floral Robe - RobeMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-cream-bouquet-satin-kimono-robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/midnight-floral-robe-6866472.jpg?v=1771385451,8,Midnight Floral Robe - RobeMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-cream-bouquet-satin-kimono-robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/midnight-floral-robe-4863225.jpg?v=1771455375,9,Midnight Floral Robe - RobeMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-cream-bouquet-satin-kimono-robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/midnight-floral-robe-2812696.jpg?v=1771455375,10,Midnight Floral Robe - RobeMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
